"","X","ID_SOCIETE","NOM_SOCIETE","TYPE_SOC","FUSION","FAILLITE","CREATION","ID_CA","ID_BRANCHE","ANNEE","Ch_Aff","NOM_BRANCHE","PRESTATION","ID_EVENT","LIBELLE","TYPE_EVENT"
"316",18,"S13","ATLAS","NON VIE","non","non",2003,"CA534","B3",2012,"11713318","INCENDIE & AD",NA,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"317",18,"S13","ATLAS","NON VIE","non","non",2003,"CA538","B3",2016,"17656299","INCENDIE & AD",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"318",18,"S13","ATLAS","NON VIE","non","non",2003,"CA538","B3",2016,"17656299","INCENDIE & AD",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"319",18,"S13","ATLAS","NON VIE","non","non",2003,"CA538","B3",2016,"17656299","INCENDIE & AD",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"320",18,"S13","ATLAS","NON VIE","non","non",2003,"CA538","B3",2016,"17656299","INCENDIE & AD",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"321",18,"S13","ATLAS","NON VIE","non","non",2003,"CA539","B3",2017,"112272675","INCENDIE & AD",0,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"322",18,"S13","ATLAS","NON VIE","non","non",2003,"CA540","B3",2018,"77597238","INCENDIE & AD",0,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"323",18,"S13","ATLAS","NON VIE","non","non",2003,"CA540","B3",2018,"77597238","INCENDIE & AD",0,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"324",18,"S13","ATLAS","NON VIE","non","non",2003,"CA541","B3",2019,"101335078","INCENDIE & AD",0,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"325",18,"S13","ATLAS","NON VIE","non","non",2003,"CA549","B4",2011,"29429299","RESPONSABILITE CIVILE GENERALE",0,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"326",18,"S13","ATLAS","NON VIE","non","non",2003,"CA549","B4",2011,"29429299","RESPONSABILITE CIVILE GENERALE",0,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
"327",18,"S13","ATLAS","NON VIE","non","non",2003,"CA550","B4",2012,"40970278","RESPONSABILITE CIVILE GENERALE",NA,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"328",18,"S13","ATLAS","NON VIE","non","non",2003,"CA554","B4",2016,"109523244","RESPONSABILITE CIVILE GENERALE",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"329",18,"S13","ATLAS","NON VIE","non","non",2003,"CA554","B4",2016,"109523244","RESPONSABILITE CIVILE GENERALE",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"330",18,"S13","ATLAS","NON VIE","non","non",2003,"CA554","B4",2016,"109523244","RESPONSABILITE CIVILE GENERALE",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"331",18,"S13","ATLAS","NON VIE","non","non",2003,"CA554","B4",2016,"109523244","RESPONSABILITE CIVILE GENERALE",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"332",18,"S13","ATLAS","NON VIE","non","non",2003,"CA555","B4",2017,"71430056","RESPONSABILITE CIVILE GENERALE",0,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"333",18,"S13","ATLAS","NON VIE","non","non",2003,"CA556","B4",2018,"101112889","RESPONSABILITE CIVILE GENERALE",0,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"334",18,"S13","ATLAS","NON VIE","non","non",2003,"CA556","B4",2018,"101112889","RESPONSABILITE CIVILE GENERALE",0,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"335",18,"S13","ATLAS","NON VIE","non","non",2003,"CA557","B4",2019,"71785234","RESPONSABILITE CIVILE GENERALE",0,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"336",18,"S13","ATLAS","NON VIE","non","non",2003,"CA565","B5",2011,"1165563","TRANSPORTS",NA,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"337",18,"S13","ATLAS","NON VIE","non","non",2003,"CA565","B5",2011,"1165563","TRANSPORTS",NA,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
"338",18,"S13","ATLAS","NON VIE","non","non",2003,"CA566","B5",2012,"6061233","TRANSPORTS",NA,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"339",18,"S13","ATLAS","NON VIE","non","non",2003,"CA570","B5",2016,"15419013","TRANSPORTS",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"340",18,"S13","ATLAS","NON VIE","non","non",2003,"CA570","B5",2016,"15419013","TRANSPORTS",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"341",18,"S13","ATLAS","NON VIE","non","non",2003,"CA570","B5",2016,"15419013","TRANSPORTS",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"342",18,"S13","ATLAS","NON VIE","non","non",2003,"CA570","B5",2016,"15419013","TRANSPORTS",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"343",18,"S13","ATLAS","NON VIE","non","non",2003,"CA571","B5",2017,"72391408","TRANSPORTS",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"344",18,"S13","ATLAS","NON VIE","non","non",2003,"CA572","B5",2018,"108884589","TRANSPORTS",NA,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"345",18,"S13","ATLAS","NON VIE","non","non",2003,"CA572","B5",2018,"108884589","TRANSPORTS",NA,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"346",18,"S13","ATLAS","NON VIE","non","non",2003,"CA573","B5",2019,"175110835","TRANSPORTS",NA,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"347",18,"S13","ATLAS","NON VIE","non","non",2003,"CA580","B6",2011,"112490373","AUTRES RISQUES DIVERS",NA,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"348",18,"S13","ATLAS","NON VIE","non","non",2003,"CA580","B6",2011,"112490373","AUTRES RISQUES DIVERS",NA,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
"349",18,"S13","ATLAS","NON VIE","non","non",2003,"CA581","B6",2012,"72830915","AUTRES RISQUES DIVERS",NA,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"350",18,"S13","ATLAS","NON VIE","non","non",2003,"CA585","B6",2016,"73590315","AUTRES RISQUES DIVERS",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"351",18,"S13","ATLAS","NON VIE","non","non",2003,"CA585","B6",2016,"73590315","AUTRES RISQUES DIVERS",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"352",18,"S13","ATLAS","NON VIE","non","non",2003,"CA585","B6",2016,"73590315","AUTRES RISQUES DIVERS",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"353",18,"S13","ATLAS","NON VIE","non","non",2003,"CA585","B6",2016,"73590315","AUTRES RISQUES DIVERS",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"354",18,"S13","ATLAS","NON VIE","non","non",2003,"CA586","B6",2017,"200740844","AUTRES RISQUES DIVERS",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"355",18,"S13","ATLAS","NON VIE","non","non",2003,"CA586","B6",2017,"200740844","AUTRES RISQUES DIVERS",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"356",18,"S13","ATLAS","NON VIE","non","non",2003,"CA587","B6",2018,"98022496","AUTRES RISQUES DIVERS",0,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"357",18,"S13","ATLAS","NON VIE","non","non",2003,"CA587","B6",2018,"98022496","AUTRES RISQUES DIVERS",0,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"358",18,"S13","ATLAS","NON VIE","non","non",2003,"CA588","B6",2019,"76277518","AUTRES RISQUES DIVERS",NA,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"359",18,"S13","ATLAS","NON VIE","non","non",2003,"CA588","B6",2019,"76277518","AUTRES RISQUES DIVERS",1e+05,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"360",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA597","B1",2011,"2518106854","ACCIDENTS CORPORELS",NA,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"361",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA597","B1",2011,"2518106854","ACCIDENTS CORPORELS",NA,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
"362",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA598","B1",2012,"2756308237","ACCIDENTS CORPORELS",NA,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"363",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA602","B1",2016,"3556634057","ACCIDENTS CORPORELS",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"364",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA602","B1",2016,"3556634057","ACCIDENTS CORPORELS",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"365",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA602","B1",2016,"3556634057","ACCIDENTS CORPORELS",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"366",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA602","B1",2016,"3556634057","ACCIDENTS CORPORELS",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"367",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA603","B1",2017,"3662237099","ACCIDENTS CORPORELS",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"368",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA604","B1",2018,"4065695202","ACCIDENTS CORPORELS",NA,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"369",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA604","B1",2018,"4065695202","ACCIDENTS CORPORELS",NA,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"370",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA605","B1",2019,"3979604687","ACCIDENTS CORPORELS",NA,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"371",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA614","B2",2011,"2012867779","AUTOMOBILE",NA,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"372",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA614","B2",2011,"2012867779","AUTOMOBILE",NA,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
"373",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA615","B2",2012,"2186118926","AUTOMOBILE",NA,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"374",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA619","B2",2016,"4943851438","AUTOMOBILE",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"375",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA619","B2",2016,"4943851438","AUTOMOBILE",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"376",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA619","B2",2016,"4943851438","AUTOMOBILE",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"377",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA619","B2",2016,"4943851438","AUTOMOBILE",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"378",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA620","B2",2017,"5194678804","AUTOMOBILE",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"379",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA621","B2",2018,"5279397815","AUTOMOBILE",NA,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"380",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA621","B2",2018,"5279397815","AUTOMOBILE",NA,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"381",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA622","B2",2019,"5994170510","AUTOMOBILE",NA,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"382",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA631","B3",2011,"790688583","INCENDIE & AD",NA,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"383",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA631","B3",2011,"790688583","INCENDIE & AD",NA,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
"384",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA632","B3",2012,"994863364","INCENDIE & AD",NA,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"385",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA636","B3",2016,"2307445932","INCENDIE & AD",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"386",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA636","B3",2016,"2307445932","INCENDIE & AD",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"387",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA636","B3",2016,"2307445932","INCENDIE & AD",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"388",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA636","B3",2016,"2307445932","INCENDIE & AD",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"389",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA637","B3",2017,"2751189545","INCENDIE & AD",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"390",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA638","B3",2018,"2718829959","INCENDIE & AD",NA,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"391",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA638","B3",2018,"2718829959","INCENDIE & AD",NA,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"392",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA639","B3",2019,"2530282443","INCENDIE & AD",NA,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"393",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA648","B4",2011,"196600147","RESPONSABILITE CIVILE GENERALE",NA,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"394",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA648","B4",2011,"196600147","RESPONSABILITE CIVILE GENERALE",NA,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
"395",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA649","B4",2012,"119085840","RESPONSABILITE CIVILE GENERALE",NA,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"396",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA653","B4",2016,"335630337","RESPONSABILITE CIVILE GENERALE",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"397",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA653","B4",2016,"335630337","RESPONSABILITE CIVILE GENERALE",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"398",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA653","B4",2016,"335630337","RESPONSABILITE CIVILE GENERALE",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"399",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA653","B4",2016,"335630337","RESPONSABILITE CIVILE GENERALE",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"400",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA654","B4",2017,"376939190","RESPONSABILITE CIVILE GENERALE",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"401",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA655","B4",2018,"420372573","RESPONSABILITE CIVILE GENERALE",NA,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"402",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA655","B4",2018,"420372573","RESPONSABILITE CIVILE GENERALE",NA,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"403",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA656","B4",2019,"618125573","RESPONSABILITE CIVILE GENERALE",NA,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"404",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA679","B5",2011,"1195102777","TRANSPORTS",NA,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"405",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA679","B5",2011,"1195102777","TRANSPORTS",NA,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
"406",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA680","B5",2012,"1977973090","TRANSPORTS",NA,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"407",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA684","B5",2016,"3987700388","TRANSPORTS",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"408",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA684","B5",2016,"3987700388","TRANSPORTS",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"409",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA684","B5",2016,"3987700388","TRANSPORTS",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"410",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA684","B5",2016,"3987700388","TRANSPORTS",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"411",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA685","B5",2017,"4114654787","TRANSPORTS",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"412",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA686","B5",2018,"5142350167","TRANSPORTS",NA,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"413",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA686","B5",2018,"5142350167","TRANSPORTS",NA,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"414",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA687","B5",2019,"6101233632","TRANSPORTS",NA,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"415",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA688","B6",2012,"3425000","AUTRES RISQUES DIVERS",0,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"416",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA691","B6",2016,"616085813","AUTRES RISQUES DIVERS",NA,"ev2","Obligation d’information de la commission régionale de contrôle des assurances(CRCA) par les commissaires aux comptes des sociétés d’assurance et de réassurance","Sous regional"
"417",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA691","B6",2016,"616085813","AUTRES RISQUES DIVERS",NA,"ev3","Paiement obligatoire de la prime avant la prise d'effet du contrat d'assurance.","Sous regional"
"418",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA691","B6",2016,"616085813","AUTRES RISQUES DIVERS",NA,"ev11","Augmentation du capital minimum des societes et du fonds d'etablissement des societes d'assurances mutuelles(1 à 5 milliards FCFA pour les societes anonymes et de 800 millions de FCFA pour les societes mutuelles)","Sous regional"
"419",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA691","B6",2016,"616085813","AUTRES RISQUES DIVERS",NA,"ev12","Autorisation d’exercer des experts en évaluation évaluation immobilière auprès des entreprises d’assurances, de micro-assurance et de réassurance.","Sous regional"
"420",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA692","B6",2017,"992497070","AUTRES RISQUES DIVERS",NA,"ev10","Interdiction de souscrire une assurance directe à l'étranger","Sous regional"
"421",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA693","B6",2018,"1056645714","AUTRES RISQUES DIVERS",NA,"ev8","Modification du régime financier applicable aux société d'assurance","Sous regional"
"422",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA693","B6",2018,"1056645714","AUTRES RISQUES DIVERS",NA,"ev9","Modification des dispositions relatives aux sanctions en assurances","Sous regional"
"423",19,"S14","AXA (ex UA)","NON VIE","non","non",1981,"CA694","B6",2019,"1027815438","AUTRES RISQUES DIVERS",NA,"ev7","Règlementation des opérations d'assurance Takaful dans les Etats membres .","Socio-economique"
"424",21,"S16","C E A ","NON VIE","non","oui",1987,"CA707","B1",2011,"61077285","ACCIDENTS CORPORELS",NA,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"425",21,"S16","C E A ","NON VIE","non","oui",1987,"CA707","B1",2011,"61077285","ACCIDENTS CORPORELS",NA,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
"426",21,"S16","C E A ","NON VIE","non","oui",1987,"CA708","B1",2012,"53444779","ACCIDENTS CORPORELS",NA,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"427",21,"S16","C E A ","NON VIE","non","oui",1987,"CA719","B2",2011,"2047952092","AUTOMOBILE",NA,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"428",21,"S16","C E A ","NON VIE","non","oui",1987,"CA719","B2",2011,"2047952092","AUTOMOBILE",NA,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
"429",21,"S16","C E A ","NON VIE","non","oui",1987,"CA720","B2",2012,"2378903262","AUTOMOBILE",NA,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"430",21,"S16","C E A ","NON VIE","non","oui",1987,"CA731","B3",2011,"72726829","INCENDIE & AD",NA,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"431",21,"S16","C E A ","NON VIE","non","oui",1987,"CA731","B3",2011,"72726829","INCENDIE & AD",NA,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
"432",21,"S16","C E A ","NON VIE","non","oui",1987,"CA732","B3",2012,"65514712","INCENDIE & AD",NA,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"433",21,"S16","C E A ","NON VIE","non","oui",1987,"CA743","B4",2011,"22283329","RESPONSABILITE CIVILE GENERALE",0,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"434",21,"S16","C E A ","NON VIE","non","oui",1987,"CA743","B4",2011,"22283329","RESPONSABILITE CIVILE GENERALE",0,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
"435",21,"S16","C E A ","NON VIE","non","oui",1987,"CA744","B4",2012,"45374061","RESPONSABILITE CIVILE GENERALE",0,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"436",21,"S16","C E A ","NON VIE","non","oui",1987,"CA758","B5",2012,"164950413","TRANSPORTS",0,"ev4","Organisation des oppérations de micro-assurance dans la zone CIMA","Sous regional"
"437",21,"S16","C E A ","NON VIE","non","oui",1987,"CA761","B6",2011,"27040064","AUTRES RISQUES DIVERS",0,"ev5","Création du pool TPV(Transport Public Voyageur) en CI","National"
"438",21,"S16","C E A ","NON VIE","non","oui",1987,"CA761","B6",2011,"27040064","AUTRES RISQUES DIVERS",0,"ev6","Obligation aux compagnies d'assurances d'informer les autorités de controle sur les sinistres de grande ampleur relatifs aux accidents de la circulation","Sous regional"
